"","SITE","SITEVISITID","TRANSECT","TAXONCODE_2","AdColCount","AdColDen","METHOD","Ave.od","Ad_pres","TRANSECTAREA_ad","OBS_YEAR","ISLAND","SEC_NAME","DEPTH_BIN","new_MIN_DEPTH_M","new_MAX_DEPTH_M"
"696","SWA-00952",51146,1,"SSSS",193,19.8969072164948,"DIVER",9.50777202072539,"-1",9.7,2023,"Swains","SWA_SANCTUARY","Shallow",4.876562024,5.790917403
"697","SWA-00961",51122,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"698","SWA-00961",51122,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"699","SWA-00961",51122,1,"CMAY",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"700","SWA-00961",51122,1,"COSP_EM",3,0.3,"DIVER",0,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"701","SWA-00961",51122,1,"CYPS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"702","SWA-00961",51122,1,"FSTE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"703","SWA-00961",51122,1,"GEDW",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"704","SWA-00961",51122,1,"GONS",1,0.1,"DIVER",15,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"705","SWA-00961",51122,1,"HEXE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"706","SWA-00961",51122,1,"LEPT",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"707","SWA-00961",51122,1,"LINC",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"708","SWA-00961",51122,1,"LMYC",1,0.1,"DIVER",0,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"709","SWA-00961",51122,1,"MOSP_EM",29,2.9,"DIVER",17.5862068965517,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"710","SWA-00961",51122,1,"MOSP_FO",12,1.2,"DIVER",6,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"711","SWA-00961",51122,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"712","SWA-00961",51122,1,"PCHI",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"713","SWA-00961",51122,1,"PDUE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"714","SWA-00961",51122,1,"PGWC",2,0.2,"DIVER",5,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"715","SWA-00961",51122,1,"PLSP",1,0.1,"DIVER",30,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"716","SWA-00961",51122,1,"PMAL",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"717","SWA-00961",51122,1,"PMVC",26,2.6,"DIVER",2.15384615384615,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"718","SWA-00961",51122,1,"POSP_EM",25,2.5,"DIVER",11.96,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"719","SWA-00961",51122,1,"POSP_MD",3,0.3,"DIVER",14,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"720","SWA-00961",51122,1,"PSPE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"721","SWA-00961",51122,1,"PSSP_EM",2,0.2,"DIVER",0.5,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"722","SWA-00961",51122,1,"PSSP_KN",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"723","SWA-00961",51122,1,"PVAR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"724","SWA-00961",51122,1,"SPIS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"725","SWA-00961",51122,1,"SSSS",105,10.5,"DIVER",9.85714285714286,"-1",10,2023,"Swains","SWA_OPEN","Shallow",4.266991771,5.486132277
"726","SWA-00536",8094,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"727","SWA-00536",8094,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"728","SWA-00536",8094,1,"CMAY",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"729","SWA-00536",8094,1,"COSP_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"730","SWA-00536",8094,1,"CYPS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"731","SWA-00536",8094,1,"FSTE",1,0.1,"DIVER",0,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"732","SWA-00536",8094,1,"GEDW",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"733","SWA-00536",8094,1,"GONS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"734","SWA-00536",8094,1,"HEXE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"735","SWA-00536",8094,1,"LEPT",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"736","SWA-00536",8094,1,"LINC",1,0.1,"DIVER",10,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"737","SWA-00536",8094,1,"LMYC",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"738","SWA-00536",8094,1,"MOSP_EM",13,1.3,"DIVER",9.61538461538461,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"739","SWA-00536",8094,1,"MOSP_FO",95,9.5,"DIVER",10.2421052631579,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"740","SWA-00536",8094,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"741","SWA-00536",8094,1,"PCHI",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"742","SWA-00536",8094,1,"PDUE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"743","SWA-00536",8094,1,"PGWC",10,1,"DIVER",5.5,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"744","SWA-00536",8094,1,"PLSP",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"745","SWA-00536",8094,1,"PMAL",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"746","SWA-00536",8094,1,"PMVC",82,8.2,"DIVER",9.12195121951219,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"747","SWA-00536",8094,1,"POSP_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"748","SWA-00536",8094,1,"POSP_MD",2,0.2,"DIVER",1,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"749","SWA-00536",8094,1,"PSPE",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"750","SWA-00536",8094,1,"PSSP_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"751","SWA-00536",8094,1,"PSSP_KN",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"752","SWA-00536",8094,1,"PVAR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"753","SWA-00536",8094,1,"SPIS",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"754","SWA-00536",8094,1,"SSSS",204,20.4,"DIVER",9.37745098039216,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",6.705272783,15.84882658
"755","SWA-00780",11765,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"756","SWA-00780",11765,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"757","SWA-00780",11765,1,"CMAY",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"758","SWA-00780",11765,1,"COSP_EM",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"759","SWA-00780",11765,1,"CYPS",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"760","SWA-00780",11765,1,"FSTE",1,0.1,"DIVER",0,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"761","SWA-00780",11765,1,"GEDW",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"762","SWA-00780",11765,1,"GONS",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"763","SWA-00780",11765,1,"HEXE",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"764","SWA-00780",11765,1,"LEPT",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"765","SWA-00780",11765,1,"LINC",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"766","SWA-00780",11765,1,"LMYC",5,0.5,"DIVER",0.6,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"767","SWA-00780",11765,1,"MOSP_EM",2,0.2,"DIVER",20,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"768","SWA-00780",11765,1,"MOSP_FO",116,11.6,"DIVER",12.198275862069,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"769","SWA-00780",11765,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"770","SWA-00780",11765,1,"PCHI",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"771","SWA-00780",11765,1,"PDUE",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"772","SWA-00780",11765,1,"PGWC",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"773","SWA-00780",11765,1,"PLSP",1,0.1,"DIVER",0,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"774","SWA-00780",11765,1,"PMAL",3,0.3,"DIVER",10,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"775","SWA-00780",11765,1,"PMVC",30,3,"DIVER",21.7333333333333,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"776","SWA-00780",11765,1,"POSP_EM",1,0.1,"DIVER",75,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"777","SWA-00780",11765,1,"POSP_MD",5,0.5,"DIVER",2.8,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"778","SWA-00780",11765,1,"PSPE",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"779","SWA-00780",11765,1,"PSSP_EM",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"780","SWA-00780",11765,1,"PSSP_KN",1,0.1,"DIVER",40,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"781","SWA-00780",11765,1,"PVAR",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"782","SWA-00780",11765,1,"SPIS",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"783","SWA-00780",11765,1,"SSSS",165,16.5,"DIVER",13.7515151515152,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",9.753124,10.36269
"784","SWA-00789",11766,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"785","SWA-00789",11766,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"786","SWA-00789",11766,1,"CMAY",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"787","SWA-00789",11766,1,"COSP_EM",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"788","SWA-00789",11766,1,"CYPS",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"789","SWA-00789",11766,1,"FSTE",2,0.2,"DIVER",10,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"790","SWA-00789",11766,1,"GEDW",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"791","SWA-00789",11766,1,"GONS",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"792","SWA-00789",11766,1,"HEXE",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"793","SWA-00789",11766,1,"LEPT",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"794","SWA-00789",11766,1,"LINC",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"795","SWA-00789",11766,1,"LMYC",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"796","SWA-00789",11766,1,"MOSP_EM",37,3.7,"DIVER",13.4594594594595,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"797","SWA-00789",11766,1,"MOSP_FO",4,0.4,"DIVER",15,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"798","SWA-00789",11766,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"799","SWA-00789",11766,1,"PCHI",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"800","SWA-00789",11766,1,"PDUE",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"801","SWA-00789",11766,1,"PGWC",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"802","SWA-00789",11766,1,"PLSP",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"803","SWA-00789",11766,1,"PMAL",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"804","SWA-00789",11766,1,"PMVC",34,3.4,"DIVER",26.1470588235294,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"805","SWA-00789",11766,1,"POSP_EM",9,0.9,"DIVER",13.3333333333333,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"806","SWA-00789",11766,1,"POSP_MD",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"807","SWA-00789",11766,1,"PSPE",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"808","SWA-00789",11766,1,"PSSP_EM",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"809","SWA-00789",11766,1,"PSSP_KN",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"810","SWA-00789",11766,1,"PVAR",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"811","SWA-00789",11766,1,"SPIS",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"812","SWA-00789",11766,1,"SSSS",86,8.6,"DIVER",18.453488372093,"-1",10,2018,"Swains","SWA_SANCTUARY","Shallow",3.657422,5.181347
"813","SWA-00793",11744,1,"ACSP_BR",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"814","SWA-00793",11744,1,"ASTS_MD",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"815","SWA-00793",11744,1,"CMAY",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"816","SWA-00793",11744,1,"COSP_EM",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"817","SWA-00793",11744,1,"CYPS",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"818","SWA-00793",11744,1,"FSTE",2,0.228571428571429,"DIVER",55,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"819","SWA-00793",11744,1,"GEDW",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"820","SWA-00793",11744,1,"GONS",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"821","SWA-00793",11744,1,"HEXE",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"822","SWA-00793",11744,1,"LEPT",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"823","SWA-00793",11744,1,"LINC",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"824","SWA-00793",11744,1,"LMYC",1,0.114285714285714,"DIVER",10,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"825","SWA-00793",11744,1,"MOSP_EM",20,2.28571428571429,"DIVER",12.75,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"826","SWA-00793",11744,1,"MOSP_FO",70,8,"DIVER",15.7571428571429,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"827","SWA-00793",11744,1,"PAVS_EM",1,0.114285714285714,"DIVER",0,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"828","SWA-00793",11744,1,"PCHI",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"829","SWA-00793",11744,1,"PDUE",8,0.914285714285714,"DIVER",5,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"830","SWA-00793",11744,1,"PGWC",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"831","SWA-00793",11744,1,"PLSP",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"832","SWA-00793",11744,1,"PMAL",4,0.457142857142857,"DIVER",10,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"833","SWA-00793",11744,1,"PMVC",3,0.342857142857143,"DIVER",40,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"834","SWA-00793",11744,1,"POSP_EM",7,0.8,"DIVER",11.8571428571429,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"835","SWA-00793",11744,1,"POSP_MD",4,0.457142857142857,"DIVER",7.75,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"836","SWA-00793",11744,1,"PSPE",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"837","SWA-00793",11744,1,"PSSP_EM",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"838","SWA-00793",11744,1,"PSSP_KN",1,0.114285714285714,"DIVER",10,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"839","SWA-00793",11744,1,"PVAR",1,0.114285714285714,"DIVER",0,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"840","SWA-00793",11744,1,"SPIS",0,0,"DIVER",NA,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"841","SWA-00793",11744,1,"SSSS",122,13.9428571428571,"DIVER",14.7704918032787,"-1",8.75,2018,"Swains","SWA_OPEN","Deep",18.28711,18.89668
"842","SWA-00795",11746,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"843","SWA-00795",11746,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"844","SWA-00795",11746,1,"CMAY",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"845","SWA-00795",11746,1,"COSP_EM",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"846","SWA-00795",11746,1,"CYPS",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"847","SWA-00795",11746,1,"FSTE",4,0.4,"DIVER",0,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"848","SWA-00795",11746,1,"GEDW",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"849","SWA-00795",11746,1,"GONS",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"850","SWA-00795",11746,1,"HEXE",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"851","SWA-00795",11746,1,"LEPT",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"852","SWA-00795",11746,1,"LINC",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"853","SWA-00795",11746,1,"LMYC",7,0.7,"DIVER",0,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"854","SWA-00795",11746,1,"MOSP_EM",23,2.3,"DIVER",6.30434782608696,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"855","SWA-00795",11746,1,"MOSP_FO",75,7.5,"DIVER",19.9866666666667,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"856","SWA-00795",11746,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"857","SWA-00795",11746,1,"PCHI",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"858","SWA-00795",11746,1,"PDUE",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"859","SWA-00795",11746,1,"PGWC",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"860","SWA-00795",11746,1,"PLSP",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"861","SWA-00795",11746,1,"PMAL",5,0.5,"DIVER",11,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"862","SWA-00795",11746,1,"PMVC",4,0.4,"DIVER",3.75,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"863","SWA-00795",11746,1,"POSP_EM",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"864","SWA-00795",11746,1,"POSP_MD",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"865","SWA-00795",11746,1,"PSPE",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"866","SWA-00795",11746,1,"PSSP_EM",6,0.6,"DIVER",0,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"867","SWA-00795",11746,1,"PSSP_KN",2,0.2,"DIVER",0,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"868","SWA-00795",11746,1,"PVAR",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"869","SWA-00795",11746,1,"SPIS",0,0,"DIVER",NA,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"870","SWA-00795",11746,1,"SSSS",126,12.6,"DIVER",13.6031746031746,"-1",10,2018,"Swains","SWA_SANCTUARY","Mid",11.27705,12.80098
"871","SWA-00965",51161,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"872","SWA-00965",51161,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"873","SWA-00965",51161,1,"CMAY",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"874","SWA-00965",51161,1,"COSP_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"875","SWA-00965",51161,1,"CYPS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
