"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","OCC_SITEID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","AMNE","BGMA","BI","BR","BRY","CCAH","CCAR","CMOR","COL","EMA","ENC","FINE","FOL","FREE","GC","HAL","HARD","MASS","NS","OCTO","RUB","SAND","SG","SP","TAB","TUN","TURFH","TURFR","UI","UPMA","USC","ZO","TURF","POSP","HALI","CCA","ASSP","BRMA","ASPP","ACSP","POCS","PHSP","FASP","GONS","HYSP","HCOE","GOAL","LEPT","GASP","MISP","CYPS","ACAS","ASTS","MOSP","PAVS","COTS","PLSP","GRMA","STYS","RDMA","PADI","LPHY","MICR","COSP","FAVS","DICT","FUSP","MONS","LOBS","PACS","PSSP","ISSP","TURS","ECHP","MESP","OUSP","ECHL","DISP","SYSP","PLER","LESP","HYCO","EUSP","ANTI","N","new.N"
2181,"TUT-00261",2010,"2/20/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,9,15,"CPCE","SAMOA","Tutuila",0,0,-14.35688,-170.7874429,"Forereef","Mid",0,0,0,15.3310104529617,0,36.9337979094077,0,0,0.348432055749129,7.66550522648084,21.602787456446,0,0.348432055749129,0,0,0,0,0.348432055749129,0,0,0,0,0,0,0,0,17.0731707317073,0,0,0.348432055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,287
2183,"TUT-00365",2010,"2/20/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,13,16,"CPCE","SAMOA","Tutuila",0,0,-14.36295,-170.77895,"Forereef","Mid",0,0,0,19.4852941176471,0,41.1764705882353,0,0,1.47058823529412,9.55882352941176,18.75,0,2.57352941176471,0,0,0.367647058823529,0.367647058823529,0.735294117647059,0,4.41176470588235,0,0,0,0,0.367647058823529,0,0,0,0,0.367647058823529,0,0.367647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,272
2184,"TUT-00274",2010,"2/20/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,1,6,"CPCE","SAMOA","Tutuila",0,0,-14.35395,-170.78593,"Forereef","Shallow",0,0,0,10.6007067137809,0,28.6219081272085,0,0,1.06007067137809,4.59363957597173,27.9151943462898,0,3.53356890459364,0,0,0,3.18021201413428,1.41342756183746,0,0,1.06007067137809,3.18021201413428,0,0,2.82685512367491,0,11.3074204946996,0.353356890459364,0,0,0,0.353356890459364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,283
2185,"TUT-00294",2010,"2/20/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,2,8,"CPCE","SAMOA","Tutuila",0,0,-14.35605,-170.78665,"Forereef","Shallow",0,0,0,1.74216027874564,0,44.5993031358885,0,0,0,18.1184668989547,6.96864111498258,0,0.348432055749129,0,0,0,4.52961672473868,1.74216027874564,0,1.04529616724739,0.348432055749129,0.696864111498258,0,0,2.78745644599303,0,16.7247386759582,0,0,0.348432055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,287
2186,"TUT-00251",2010,"2/20/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,13,16,"CPCE","SAMOA","Tutuila",0,0,-14.36306,-170.77499,"Forereef","Mid",0.344827586206897,0,0,9.31034482758621,0,40.6896551724138,0,0,0.689655172413793,10,13.1034482758621,0,2.06896551724138,0,0,0,2.41379310344828,2.75862068965517,0,3.79310344827586,0,0,0,0,2.75862068965517,1.03448275862069,10,1.03448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,290
2189,"TUT-00359",2010,"2/20/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,10,16,"CPCE","SAMOA","Tutuila",0,0,-14.33254,-170.82018,"Forereef","Mid",0,0,0,7.63888888888889,0,26.0416666666667,0.347222222222222,0,1.38888888888889,12.5,15.9722222222222,0,11.4583333333333,0,0,2.08333333333333,0.347222222222222,2.08333333333333,0,0.347222222222222,0,0,0,4.86111111111111,4.51388888888889,0,6.25,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,288
2190,"TUT-00214",2010,"2/20/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,3,5,"CPCE","SAMOA","Tutuila",0,0,-14.3265,-170.83542,"Forereef","Shallow",0,0,0,4.88721804511278,0,39.8496240601504,0,0,0,6.39097744360902,32.7067669172932,0,0,0,0,0,3.00751879699248,3.7593984962406,0,0,0,1.50375939849624,0,1.12781954887218,0,0,6.39097744360902,0,0,0,0,0.37593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,266
2191,"TUT-00242",2010,"2/20/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,3,7,"CPCE","SAMOA","Tutuila",0,0,-14.33475,-170.80322,"Forereef","Shallow",0,0.398406374501992,0,5.1792828685259,0,23.1075697211155,0,0,0,5.57768924302789,34.6613545816733,0,0,0,0,0,1.19521912350598,0.796812749003984,0,0,0,0,0,1.59362549800797,24.7011952191235,0,1.19521912350598,0,0,1.19521912350598,0,0.398406374501992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,251
2192,"TUT-00250",2010,"2/20/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,19,25,"CPCE","SAMOA","Tutuila",0,0,-14.35976,-170.78717,"Forereef","Deep",0,0,0,2.52707581227437,0,29.6028880866426,0,0,0.36101083032491,3.24909747292419,14.0794223826715,0,16.9675090252708,0.36101083032491,0,0,0,1.08303249097473,0,0,0,0.36101083032491,0,0,11.913357400722,0,19.4945848375451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,277
2193,"TUT-00353",2010,"2/20/2010","HA1001",NA,"2010","TUT10_12","TUT_SW_OPEN",0,"-1",0,6,16,"CPCE","SAMOA","Tutuila",0,0,-14.32988,-170.83168,"Forereef","Mid",0,0,0,9.45454545454546,0,34.9090909090909,0,0,0.363636363636364,13.0909090909091,22.5454545454545,0,1.45454545454545,0,0,0,2.18181818181818,0.363636363636364,0,0,0,0,0,4.36363636363636,4.36363636363636,0,6.18181818181818,0,0,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
2195,"TUT-00361",2010,"2/21/2010","HA1001",NA,"2010","TUT10_12","TUT_AUNUU_A",0,"-1",0,14,14,"CPCE","SAMOA","Tutuila",0,0,-14.29602,-170.56581,"Forereef","Mid",0,0,0,0.689655172413793,0,2.75862068965517,0.689655172413793,0,0,10.3448275862069,0.689655172413793,0,0,0,0,11.7241379310345,0,5.51724137931035,0,0,0,0.344827586206897,0,0.344827586206897,0.344827586206897,0,65.8620689655172,0.689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,290
2196,"TUT-00279",2010,"2/21/2010","HA1001",NA,"2010","TUT10_12","TUT_AUNUU_A",0,"-1",0,17,18,"CPCE","SAMOA","Tutuila",0,0,-14.29972,-170.57118,"Forereef","Mid",0,0,0,2.1505376344086,0,22.9390681003584,8.96057347670251,0,0,10.3942652329749,8.24372759856631,0,0,0.716845878136201,0,0.3584229390681,0.716845878136201,0.716845878136201,0,0,1.4336917562724,1.4336917562724,0,0,0,0,25.4480286738351,16.1290322580645,0,0.3584229390681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,279
2200,"TUT-00369",2010,"2/21/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,9,18,"CPCE","SAMOA","Tutuila",0,0,-14.27318,-170.56592,"Forereef","Mid",0,0,0,1.73010380622837,0,30.7958477508651,0,0,0.346020761245675,6.9204152249135,7.95847750865052,0,0,0.346020761245675,0,0,0.69204152249135,1.73010380622837,0,0,0,0.346020761245675,0,0,8.99653979238754,0,39.7923875432526,0.346020761245675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,289
2201,"TUT-00221",2010,"2/21/2010","HA1001",NA,"2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,2,10,"CPCE","SAMOA","Tutuila",0,0,-14.27416,-170.60561,"Forereef","Shallow",0,0,0,6.2992125984252,0,1.5748031496063,6.2992125984252,0,0,2.36220472440945,1.18110236220472,0,6.69291338582677,0.393700787401575,0,0,0,0,0,0,0.393700787401575,8.66141732283465,0,0,0,0,10.6299212598425,51.5748031496063,0,3.93700787401575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,254
2204,"TUT-00212",2010,"2/21/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,4.572,6.096,"CPCE","SAMOA","Tutuila",0,0,-14.27632,-170.5538,"Forereef","Shallow",0,0,0,1.04895104895105,0,10.1398601398601,0,0,0,1.04895104895105,1.3986013986014,0,0,0,0,0,0.699300699300699,0,0.34965034965035,0,0.699300699300699,0.34965034965035,0,1.74825174825175,0,0,82.5174825174825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,286
2210,"TUT-00209",2010,"2/22/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,9,11,"CPCE","SAMOA","Tutuila",0,0,-14.29101,-170.80157,"Forereef","Mid",0,0,0,1.97628458498024,0,5.13833992094862,0.395256916996047,0,0,7.90513833992095,57.7075098814229,0,0.395256916996047,0,0,0,0,8.69565217391304,0,0,0,0.395256916996047,0,0,0,0,17.3913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,253
2211,"TUT-00259",2010,"2/22/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,2,7,"CPCE","SAMOA","Tutuila",0,0,-14.29427,-170.80899,"Forereef","Shallow",0,0,0,2.04081632653061,0,22.4489795918367,0,0,0,14.9659863945578,27.2108843537415,0,0,0,0,4.42176870748299,0,1.70068027210884,0,0,0,0,0,0.680272108843537,0,0,25.8503401360544,0,0,0.680272108843537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,294
2213,"TUT-00342",2010,"2/22/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,2,4,"CPCE","SAMOA","Tutuila",0,0,-14.29218,-170.7739,"Forereef","Shallow",0,0,0,1.79856115107914,0,14.3884892086331,0,0,0,14.7482014388489,38.4892086330935,0,0,0,0,0,0.359712230215827,8.27338129496403,0,0,0,0,0,0.359712230215827,0,0,20.863309352518,0,0,0.359712230215827,0,0.359712230215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,278
2215,"TUT-00303",2010,"2/22/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,13,20,"CPCE","SAMOA","Tutuila",0,0,-14.29028,-170.77148,"Forereef","Mid",0,0,0,1.42348754448399,0,21.7081850533808,0,0,0,28.8256227758007,14.2348754448399,0,1.42348754448399,0,0,2.49110320284698,0.711743772241993,4.62633451957295,0,0,0,4.27046263345196,0,1.06761565836299,0,0,18.1494661921708,0,0,1.06761565836299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,281
2216,"TUT-00276",2010,"2/22/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,16,26,"CPCE","SAMOA","Tutuila",0,0,-14.28876,-170.75703,"Forereef","Deep",0,0,0,0.363636363636364,0,8.72727272727273,0,0,0,8,1.81818181818182,0,0.727272727272727,0,0,6.54545454545455,0.363636363636364,0.363636363636364,0,0,0,30.9090909090909,0,0,0.727272727272727,0,33.0909090909091,2.18181818181818,0,6.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
2220,"TUT-00236",2010,"2/23/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,10,16,"CPCE","SAMOA","Tutuila",0,0,-14.24653,-170.66848,"Forereef","Mid",0,0,0,1.3840830449827,0,7.26643598615917,0,0,0,5.5363321799308,43.598615916955,0,0,0,0,0,0,0.69204152249135,0,0,0,1.3840830449827,0,0.346020761245675,0,0,39.7923875432526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,289
2221,"TUT-00376",2010,"2/23/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,9,12,"CPCE","SAMOA","Tutuila",0,0,-14.23341,-170.67128,"Forereef","Mid",0,0,0,1.73010380622837,0,13.4948096885813,0,0,0,4.49826989619377,11.7647058823529,0,0,0,0,0.69204152249135,0,3.46020761245675,0,0,0.69204152249135,0,0,1.3840830449827,0,1.03806228373702,60.5536332179931,0.69204152249135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,289
2222,"TUT-00379",2010,"2/23/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,24,30,"CPCE","SAMOA","Tutuila",0,0,-14.22971,-170.67082,"Forereef","Deep",0,0,0,0,0,8.96551724137931,0,0,0,4.82758620689655,1.72413793103448,0,1.72413793103448,0,0,0,0,1.03448275862069,0,0,0,1.72413793103448,0,0,0,0,78.6206896551724,0.344827586206897,1.03448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,290
2224,"TUT-00357",2010,"2/23/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,9,12,"CPCE","SAMOA","Tutuila",0,0,-14.23976,-170.67563,"Forereef","Mid",0,0,0,1.35593220338983,0,8.47457627118644,0,0,0,3.38983050847458,52.5423728813559,0,0,0,0,0,1.69491525423729,0.338983050847458,0,0,0,0.338983050847458,0,0,0,0,31.5254237288136,0,0,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,295
2225,"TUT-00368",2010,"2/23/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,10,17,"CPCE","SAMOA","Tutuila",0,0,-14.27179,-170.7234,"Forereef","Mid",0,0,0,4.28571428571429,0,22.1428571428571,0,0,0.357142857142857,11.4285714285714,17.5,0,0,0,0,0,0,3.57142857142857,0.714285714285714,0.357142857142857,0,0,0,2.14285714285714,0,0.357142857142857,35,0.357142857142857,0,1.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,280
2229,"TUT-00299",2010,"2/22/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,12,15,"CPCE","SAMOA","Tutuila",0,0,-14.28932,-170.79051,"Forereef","Mid",0,0,0,5.94405594405594,0,11.1888111888112,0,0,0,6.99300699300699,24.1258741258741,0,1.3986013986014,0,0,1.04895104895105,0,4.1958041958042,0,0,0,0.34965034965035,0,1.74825174825175,0.34965034965035,0,42.6573426573427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,286
2230,"TUT-00481",2010,"2/22/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,8,12,"CPCE","SAMOA","Tutuila",0,0,-14.29,-170.77087,"Forereef","Mid",0,0,0,3.11418685121107,0,30.1038062283737,0,0,0,19.3771626297578,11.7647058823529,0,0.346020761245675,0,0,0.346020761245675,1.3840830449827,4.1522491349481,0,0,0,0,0,0,0,0,29.4117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,289
2235,"TUT-00297",2010,"2/24/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,8,13,"CPCE","SAMOA","Tutuila",0,0,-14.25637,-170.60568,"Forereef","Mid",0,0,0,0.350877192982456,0,8.07017543859649,0,0,0.701754385964912,4.21052631578947,33.6842105263158,0,6.66666666666667,0,0,1.40350877192982,0,4.91228070175439,0,1.40350877192982,0,4.91228070175439,0,0,0.350877192982456,0,27.0175438596491,6.31578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,285
2236,"TUT-00272",2010,"2/24/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,9,19,"CPCE","SAMOA","Tutuila",0,0,-14.24624,-170.57898,"Forereef","Mid",0,0,0,2.49110320284698,0,42.7046263345196,0,0,0,14.5907473309609,18.8612099644128,0,0,0.355871886120996,0,0.711743772241993,0,1.77935943060498,0,0.711743772241993,0,0,0,0,0,0,17.7935943060498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,281
2237,"TUT-00287",2010,"2/24/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,10,18,"CPCE","SAMOA","Tutuila",0,0,-14.25376,-170.60896,"Forereef","Mid",0,0,0,2.37154150197628,0,31.6205533596838,0,0,0,24.901185770751,13.8339920948617,0,0.790513833992095,0,0,4.34782608695652,2.37154150197628,4.34782608695652,0,0,0,0,0,0.395256916996047,0,0,10.6719367588933,0,0,3.95256916996047,0,0.395256916996047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,253
2241,"TUT-00278",2010,"2/25/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,10,11,"CPCE","SAMOA","Tutuila",0,0,-14.24804,-170.56104,"Forereef","Mid",0,0,0,3.87323943661972,0,14.4366197183099,0,0,0.704225352112676,1.76056338028169,10.9154929577465,0,0,0,0.352112676056338,0,2.11267605633803,10.5633802816901,0,2.46478873239437,0,0,0,0,0,0,52.8169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,284
2242,"TUT-00244",2010,"2/25/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,9,17,"CPCE","SAMOA","Tutuila",0,0,-14.25912,-170.55797,"Forereef","Mid",0,0,0,22.8260869565217,0,32.9710144927536,0,0,0.36231884057971,4.71014492753623,10.5072463768116,0,3.26086956521739,0,0,0,1.81159420289855,1.81159420289855,0,0,0,0,0,0,5.07246376811594,0,15.2173913043478,1.08695652173913,0,0.36231884057971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,276
2243,"TUT-00246",2010,"2/25/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,5,7,"CPCE","SAMOA","Tutuila",0,0,-14.2623,-170.56104,"Forereef","Shallow",0,0,0,19.3675889328063,0,40.3162055335968,0,0,0,3.95256916996047,19.7628458498024,0,0,0,0,1.18577075098814,0,0.790513833992095,0,6.71936758893281,0,0,0,0,0,0,7.90513833992095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,253
2249,"TUT-00452",2010,"2/26/2010","HA1001",NA,"2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,10,18,"CPCE","SAMOA","Tutuila",0,0,-14.28579,-170.63815,"Forereef","Mid",0,0.348432055749129,0,1.74216027874564,0,23.6933797909408,0.348432055749129,0,0,24.390243902439,2.4390243902439,0,2.78745644599303,0.348432055749129,0,17.0731707317073,1.39372822299652,0.348432055749129,0,2.78745644599303,0,0.348432055749129,0,0,0,0,6.96864111498258,9.75609756097561,0,5.22648083623693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,287
2250,"TUT-00305",2010,"2/26/2010","HA1001",NA,"2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,10,16,"CPCE","SAMOA","Tutuila",0,0,-14.29358329,-170.65463,"Forereef","Mid",0,0,0,7.63888888888889,0,31.5972222222222,0.347222222222222,0,0.347222222222222,21.875,10.0694444444444,0,0,0,0,3.125,2.77777777777778,1.04166666666667,0,6.59722222222222,0,0,0,0,0,0,2.43055555555556,0,0,11.4583333333333,0,0.694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,288
2251,"TUT-00201",2010,"2/26/2010","HA1001",NA,"2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,9,11,"CPCE","SAMOA","Tutuila",0,0,-14.27771,-170.62154,"Forereef","Mid",0,0,0,0,0,39.1891891891892,0,0,0,24.7747747747748,12.6126126126126,0,0,0,0,0,0,2.25225225225225,0,1.8018018018018,0,0.45045045045045,0,0,0,0,16.2162162162162,1.8018018018018,0,0.900900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,222
2253,"TUT-00423",2010,"2/26/2010","HA1001",NA,"2010","TUT10_12","TUT_SE_OPEN",0,"-1",0,2,7,"CPCE","SAMOA","Tutuila",0,0,-14.28185,-170.63768,"Forereef","Shallow",0,0,0,0.696864111498258,0,24.390243902439,0.348432055749129,0,0,14.9825783972125,8.36236933797909,0,0.348432055749129,0,0,0.348432055749129,0,10.4529616724739,0,10.4529616724739,0,0,0,3.13588850174216,0,0,14.6341463414634,1.74216027874564,0,10.1045296167247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,287
2254,"TUT-00375",2010,"2/27/2010","HA1001",NA,"2010","TUT10_12","TUT_NW_OPEN",0,"-1",0,7,15,"CPCE","SAMOA","Tutuila",0,0,-14.29871,-170.81966,"Forereef","Mid",0,0,0,5.20833333333333,0,42.7083333333333,0,0,0,17.0138888888889,18.4027777777778,0,0,0,0,0,0,1.73611111111111,0,0,0,0,0,0.347222222222222,0,0,14.2361111111111,0,0,0,0,0.347222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,288
